city,city_ascii,lat,lng,country,iso3,population
Limburg,Limburg,50.3833,8.0667,Germany,DEU,35243
Voznesensk,Voznesensk,47.5725,31.3119,Ukraine,UKR,35243
Gandara,Gandara,12.0130,124.8118,Philippines,PHL,35242
Thonon-les-Bains,Thonon-les-Bains,46.3627,6.4750,France,FRA,35241
Evergem,Evergem,51.0167,3.7000,Belgium,BEL,35239
Jieshang,Jieshang,25.6989,107.6481,China,CHN,35238
Azuqueca de Henares,Azuqueca de Henares,40.5647,-3.2681,Spain,ESP,35236
Cansanção,Cansancao,-10.6708,-39.4978,Brazil,BRA,35235
Allacapan,Allacapan,18.2270,121.5556,Philippines,PHL,35234
Zvishavane,Zvishavane,-20.3333,30.0333,Zimbabwe,ZWE,35229
Oak Harbor,Oak Harbor,48.2965,-122.6333,United States,USA,35228
Mirnyy,Mirnyy,62.5333,113.9500,Russia,RUS,35223
Roi Et,Roi Et,16.0533,103.6513,Thailand,THA,35219
Karlskrona,Karlskrona,56.1611,15.5881,Sweden,SWE,35212
Kamata,Kamata,33.5633,130.7117,Japan,JPN,35208
Curaçá,Curaca,-8.9919,-39.9078,Brazil,BRA,35208
Fonseca,Fonseca,10.8858,-72.8481,Colombia,COL,35205
Bria,Bria,6.5369,21.9919,Central African Republic,CAF,35204
Winchester,Winchester,51.0632,-1.3080,United Kingdom,GBR,35200
Tilingzhai,Tilingzhai,40.2353,118.5282,China,CHN,35197
San Luis,San Luis,8.4964,125.7364,Philippines,PHL,35196
Bou Salem,Bou Salem,36.6111,8.9698,Tunisia,TUN,35192
Massapê,Massape,-3.5228,-40.3428,Brazil,BRA,35191
Olney,Olney,39.1465,-77.0715,United States,USA,35191
Luebo,Luebo,-5.3495,21.4100,Congo (Kinshasa),COD,35183
Manhattan Beach,Manhattan Beach,33.8895,-118.3972,United States,USA,35183
Praya,Praya,-8.7223,116.2923,Indonesia,IDN,35183
Xonobod,Xonobod,40.8127,72.9731,Uzbekistan,UZB,35181
Abra de Ilog,Abra de Ilog,13.4448,120.7260,Philippines,PHL,35176
Talas,Talas,42.5184,72.2429,Kyrgyzstan,KGZ,35172
Guaramirim,Guaramirim,-26.4728,-49.0028,Brazil,BRA,35172
Yefremov,Yefremov,53.1492,38.0826,Russia,RUS,35168
Nanzhiqiu,Nanzhiqiu,37.7492,115.2357,China,CHN,35165
Bucha,Bucha,50.5464,30.2350,Ukraine,UKR,35162
Bodocó,Bodoco,-7.7778,-39.9408,Brazil,BRA,35158
Nova Olinda do Norte,Nova Olinda do Norte,-3.8878,-59.0939,Brazil,BRA,35156
Soteapan,Soteapan,18.2333,-94.8667,Mexico,MEX,35155
Sulop,Sulop,6.5986,125.3436,Philippines,PHL,35151
Giddalūr,Giddalur,15.3784,78.9265,India,IND,35150
Ingelheim,Ingelheim,49.9747,8.0564,Germany,DEU,35146
Lingig,Lingig,8.0381,126.4127,Philippines,PHL,35142
Limbiate,Limbiate,45.5972,9.1300,Italy,ITA,35141
Campbell River,Campbell River,50.0244,-125.2475,Canada,CAN,35138
Vernier,Vernier,46.2000,6.1000,Switzerland,CHE,35132
Chelmsford,Chelmsford,42.6000,-71.3631,United States,USA,35126
San Vicente de Chucurí,San Vicente de Chucuri,6.8819,-73.4119,Colombia,COL,35121
Trinidad,Trinidad,10.0795,124.3432,Philippines,PHL,35119
Třebíč,Trebic,49.2150,15.8817,Czechia,CZE,35107
Athis-Mons,Athis-Mons,48.7074,2.3889,France,FRA,35101
New City,New City,41.1543,-73.9909,United States,USA,35101
Puerto López,Puerto Lopez,4.0897,-72.9619,Colombia,COL,35097
Afogados da Ingazeira,Afogados da Ingazeira,-7.7508,-37.6342,Brazil,BRA,35088
Al Ḩişn,Al Hisn,32.4870,35.8800,Jordan,JOR,35085
Yecla,Yecla,38.6167,-1.1167,Spain,ESP,35083
Conegliano,Conegliano,45.8872,12.2969,Italy,ITA,35082
Owings Mills,Owings Mills,39.4115,-76.7913,United States,USA,35081
Osimo,Osimo,43.4861,13.4821,Italy,ITA,35071
Cambrils,Cambrils,41.0761,1.0483,Spain,ESP,35064
Balasan,Balasan,11.4728,123.0878,Philippines,PHL,35064
Umarkot,Umarkot,25.3614,69.7361,Pakistan,PAK,35059
Casilda,Casilda,-33.0442,-61.1681,Argentina,ARG,35058
Yellandu,Yellandu,17.6000,80.3300,India,IND,35056
Adamantina,Adamantina,-21.6847,-51.0733,Brazil,BRA,35048
Lage,Lage,51.9833,8.8000,Germany,DEU,35047
Tamura,Tamura,37.4414,140.5692,Japan,JPN,35042
Phatthalung,Phatthalung,7.6178,100.0778,Thailand,THA,35039
Chur,Chur,46.8521,9.5297,Switzerland,CHE,35038
Guimbal,Guimbal,10.6667,122.3167,Philippines,PHL,35022
San Luis de Sincé,San Luis de Since,9.2447,-75.1458,Colombia,COL,35022
San Pedro de Ycuamandiyú,San Pedro de Ycuamandiyu,-24.1000,-57.0833,Paraguay,PRY,35021
Munai,Munai,7.9758,124.0636,Philippines,PHL,35020
Huehuetán,Huehuetan,15.0319,-92.3844,Mexico,MEX,35017
Maīdān Shahr,Maidan Shahr,34.3972,68.8697,Afghanistan,AFG,35008
Kōṯah-ye ‘As̲h̲rō,Kotah-ye `Ashro,34.4500,68.8000,Afghanistan,AFG,35008
Blagoveshchensk,Blagoveshchensk,55.0333,55.9833,Russia,RUS,35008
Riccione Marina,Riccione Marina,44.0000,12.6500,Italy,ITA,35003
Lanciano,Lanciano,42.2312,14.3905,Italy,ITA,35002
Mannar,Mannar,8.9772,79.9138,Sri Lanka,LKA,35000
Taibao,Taibao,23.4500,120.3333,Taiwan,TWN,35000
Santa Cruz del Quiché,Santa Cruz del Quiche,15.0500,-91.2500,Guatemala,GTM,35000
Dikhil,Dikhil,11.1086,42.3667,Djibouti,DJI,35000
Tall Salḩab,Tall Salhab,35.2609,36.3822,Syria,SYR,35000
Champerico,Champerico,14.2930,-91.9140,Guatemala,GTM,35000
Bagamoyo,Bagamoyo,-6.4333,38.9000,Tanzania,TZA,35000
Bochil,Bochil,16.9953,-92.8903,Mexico,MEX,34997
Mugnano di Napoli,Mugnano di Napoli,40.9094,14.2098,Italy,ITA,34996
Somma Vesuviana,Somma Vesuviana,40.8725,14.4369,Italy,ITA,34981
Oranjestad,Oranjestad,12.5186,-70.0358,Aruba,ABW,34980
Saint-Chamond,Saint-Chamond,45.4775,4.5153,France,FRA,34979
La Porte,La Porte,29.6689,-95.0484,United States,USA,34976
Ōzu,Ozu,32.8803,130.8717,Japan,JPN,34975
Marijampolė,Marijampole,54.5567,23.3544,Lithuania,LTU,34968
Ieper,Ieper,50.8500,2.8833,Belgium,BEL,34964
Shenjiabang,Shenjiabang,30.5783,120.8193,China,CHN,34963
Ez Zahra,Ez Zahra,36.7439,10.3083,Tunisia,TUN,34962
Douzhuang,Douzhuang,39.4323,116.0583,China,CHN,34960
Leer,Leer,53.2308,7.4528,Germany,DEU,34958
Payao,Payao,7.5857,122.8022,Philippines,PHL,34952
Aţ Ţurrah,At Turrah,32.6368,35.9900,Jordan,JOR,34948
Bethlehem,Bethlehem,42.5856,-73.8219,United States,USA,34946
Freehold,Freehold,40.2233,-74.2986,United States,USA,34945
Ypané,Ypane,-25.4500,-57.5300,Paraguay,PRY,34943
Montluçon,Montlucon,46.3408,2.6033,France,FRA,34938
Avdiivka,Avdiivka,48.1333,37.7500,Ukraine,UKR,34938
Kahoku,Kahoku,36.7200,136.7067,Japan,JPN,34936
Iyo,Iyo,33.7575,132.7039,Japan,JPN,34927
Campoalegre,Campoalegre,2.6867,-75.3256,Colombia,COL,34923
Englewood,Englewood,39.6468,-104.9942,United States,USA,34917
Cloppenburg,Cloppenburg,52.8478,8.0439,Germany,DEU,34913
Armenia,Armenia,13.7500,-89.5000,El Salvador,SLV,34912
Ikot Abasi,Ikot Abasi,4.5704,7.5600,Nigeria,NGA,34911
Burriana,Burriana,39.8894,-0.0925,Spain,ESP,34903
Seiyo,Seiyo,33.3631,132.5111,Japan,JPN,34898
Ringsaker,Ringsaker,61.0242,10.8019,Norway,NOR,34897
Winsen,Winsen,53.3667,10.2167,Germany,DEU,34896
Aznakayevo,Aznakayevo,54.8500,53.0667,Russia,RUS,34896
Victoria,Victoria,-38.2167,-72.3333,Chile,CHL,34890
Brunswick,Brunswick,41.2464,-81.8198,United States,USA,34880
Mendez-Nuñez,Mendez-Nunez,14.1286,120.9058,Philippines,PHL,34879
East Point,East Point,33.6696,-84.4701,United States,USA,34875
Ewell,Ewell,51.3500,-0.2490,United Kingdom,GBR,34872
Tecuci,Tecuci,45.8467,27.4278,Romania,ROU,34871
Brugherio,Brugherio,45.5508,9.3011,Italy,ITA,34868
Aguaí,Aguai,-22.0603,-46.9736,Brazil,BRA,34863
Barra do Choça,Barra do Choca,-14.8808,-40.5789,Brazil,BRA,34853
Igarapé,Igarape,-20.0700,-44.3019,Brazil,BRA,34851
DeLand,DeLand,29.0224,-81.2873,United States,USA,34851
Cumberland,Cumberland,41.9703,-71.4198,United States,USA,34846
Martinez,Martinez,33.5209,-82.0985,United States,USA,34844
Pleasant Hill,Pleasant Hill,37.9540,-122.0759,United States,USA,34839
Viborg,Viborg,56.4333,9.4000,Denmark,DNK,34831
Mörfelden-Walldorf,Morfelden-Walldorf,49.9896,8.5661,Germany,DEU,34828
Orangevale,Orangevale,38.6881,-121.2209,United States,USA,34824
Naryn,Naryn,41.4333,76.0000,Kyrgyzstan,KGZ,34822
Yarīm,Yarim,14.2978,44.3778,Yemen,YEM,34805
Capelinha,Capelinha,-17.6908,-42.5158,Brazil,BRA,34803
Nishihara,Nishihara,26.2261,127.7656,Japan,JPN,34802
Aksay,Aksay,51.1714,53.0349,Kazakhstan,KAZ,34799
Berg en Dal,Berg en Dal,51.8292,5.9258,Netherlands,NLD,34798
Merrillville,Merrillville,41.4728,-87.3197,United States,USA,34792
Haguenau,Haguenau,48.8200,7.7900,France,FRA,34789
Baja,Baja,46.1833,18.9536,Hungary,HUN,34788
Stow,Stow,41.1765,-81.4344,United States,USA,34785
Buenaventura Lakes,Buenaventura Lakes,28.3349,-81.3539,United States,USA,34784
Třinec,Trinec,49.6776,18.6708,Czechia,CZE,34778
San Luis,San Luis,32.4911,-114.7089,United States,USA,34778
Morecambe,Morecambe,54.0730,-2.8700,United Kingdom,GBR,34768
Wermelskirchen,Wermelskirchen,51.1392,7.2051,Germany,DEU,34765
Auxerre,Auxerre,47.7986,3.5672,France,FRA,34764
Oildale,Oildale,35.4249,-119.0279,United States,USA,34763
Apodi,Apodi,-5.6639,-37.7989,Brazil,BRA,34763
Calhoun,Calhoun,34.4918,-84.9391,United States,USA,34754
Castelo,Castelo,-20.6039,-41.1850,Brazil,BRA,34747
Corsico,Corsico,45.4333,9.1167,Italy,ITA,34727
Leawood,Leawood,38.9076,-94.6258,United States,USA,34727
Leganes,Leganes,10.7833,122.5833,Philippines,PHL,34725
Salinas,Salinas,-2.2083,-80.9681,Ecuador,ECU,34719
Galapagar,Galapagar,40.5764,-4.0019,Spain,ESP,34712
Sion,Sion,46.2304,7.3661,Switzerland,CHE,34708
Adjumani,Adjumani,3.3614,31.8097,Uganda,UGA,34700
Menlo Park,Menlo Park,37.4686,-122.1672,United States,USA,34698
Zelenokumsk,Zelenokumsk,44.4000,43.8670,Russia,RUS,34690
Villajoyosa,Villajoyosa,38.5053,-0.2328,Spain,ESP,34684
Azazga,Azazga,36.7453,4.3711,Algeria,DZA,34683
Bugasong,Bugasong,11.0500,122.0667,Philippines,PHL,34676
Tienen,Tienen,50.8000,4.9333,Belgium,BEL,34675
Korkino,Korkino,54.8833,61.4000,Russia,RUS,34672
Sun Prairie,Sun Prairie,43.1827,-89.2358,United States,USA,34661
Dakota Ridge,Dakota Ridge,39.6192,-105.1344,United States,USA,34659
Tôrres,Torres,-29.3350,-49.7269,Brazil,BRA,34656
Dupnitsa,Dupnitsa,42.2650,23.1185,Bulgaria,BGR,34653
Samandağ,Samandag,36.0850,35.9806,Turkey,TUR,34641
Abashiri,Abashiri,44.0206,144.2736,Japan,JPN,34640
Sarpol-e Z̄ahāb,Sarpol-e Zahab,34.4614,45.8647,Iran,IRN,34632
Buenos Aires,Buenos Aires,3.0164,-76.6411,Colombia,COL,34631
Coventry,Coventry,41.6933,-71.6611,United States,USA,34627
São Luís do Quitunde,Sao Luis do Quitunde,-9.3178,-35.5608,Brazil,BRA,34623
Arcata,Arcata,40.8615,-124.0757,United States,USA,34616
Datteln,Datteln,51.6539,7.3417,Germany,DEU,34614
Villeneuve-Saint-Georges,Villeneuve-Saint-Georges,48.7325,2.4497,France,FRA,34607
Kempen,Kempen,51.3658,6.4194,Germany,DEU,34597
Dueñas,Duenas,11.0667,122.6167,Philippines,PHL,34597
Grantham,Grantham,52.9180,-0.6380,United Kingdom,GBR,34592
Chacabuco,Chacabuco,-34.6500,-60.4900,Argentina,ARG,34587
Parnarama,Parnarama,-5.6819,-43.0928,Brazil,BRA,34586
Ocotal,Ocotal,13.6333,-86.4833,Nicaragua,NIC,34580
Abulug,Abulug,18.4441,121.4576,Philippines,PHL,34579
Yangquan,Yangquan,37.0749,111.5541,China,CHN,34570
Awa,Awa,34.0789,134.2383,Japan,JPN,34569
Ofunato,Ofunato,39.0822,141.7083,Japan,JPN,34568
Glastonbury,Glastonbury,41.6922,-72.5472,United States,USA,34564
Lockport,Lockport,43.1698,-78.6956,United States,USA,34561
Bugojno,Bugojno,44.0572,17.4508,Bosnia And Herzegovina,BIH,34559
Bonifacio,Bonifacio,8.0527,123.6136,Philippines,PHL,34558
Saarlouis,Saarlouis,49.3167,6.7500,Germany,DEU,34552
Byumba,Byumba,-1.5794,30.0694,Rwanda,RWA,34544
Sabaneta,Sabaneta,19.4833,-71.3500,Dominican Republic,DOM,34540
Cañete,Canete,-37.8000,-73.3833,Chile,CHL,34537
Cachoeira,Cachoeira,-12.6178,-38.9558,Brazil,BRA,34535
Gisborne,Gisborne,-38.6625,178.0178,New Zealand,NZL,34527
Bayog,Bayog,7.8474,123.0423,Philippines,PHL,34519
Bāft,Baft,29.2331,56.6022,Iran,IRN,34517
Mogpog,Mogpog,13.4833,121.8667,Philippines,PHL,34516
Cieszyn,Cieszyn,49.7500,18.6333,Poland,POL,34513
Santa Maria,Santa Maria,14.4750,121.4250,Philippines,PHL,34511
Skhira,Skhira,34.3006,10.0708,Tunisia,TUN,34511
Pullman,Pullman,46.7340,-117.1669,United States,USA,34506
Balingen,Balingen,48.2731,8.8506,Germany,DEU,34505
Barugo,Barugo,11.3167,124.7333,Philippines,PHL,34497
Akouda,Akouda,35.8712,10.5712,Tunisia,TUN,34494
Ballesteros,Ballesteros,18.4000,121.5167,Philippines,PHL,34488
Ocuilan de Arteaga,Ocuilan de Arteaga,19.0000,-99.4000,Mexico,MEX,34485
Shangzhen,Shangzhen,33.7116,110.2575,China,CHN,34481
Cícero Dantas,Cicero Dantas,-10.6000,-38.3828,Brazil,BRA,34478
Armação dos Búzios,Armacao dos Buzios,-22.7469,-41.8819,Brazil,BRA,34477
Zimapan,Zimapan,20.7333,-99.3833,Mexico,MEX,34476
Silistra,Silistra,44.1092,27.2654,Bulgaria,BGR,34473
Santa Fe,Santa Fe,11.1500,123.8000,Philippines,PHL,34471
Gerāsh,Gerash,27.6650,54.1369,Iran,IRN,34469
Nola,Nola,40.9333,14.5333,Italy,ITA,34467
Aloguinsan,Aloguinsan,10.2229,123.5491,Philippines,PHL,34466
Schoten,Schoten,51.2500,4.5000,Belgium,BEL,34462
Iturama,Iturama,-19.7278,-50.1958,Brazil,BRA,34456
Banes,Banes,20.9697,-75.7117,Cuba,CUB,34452
Sambir,Sambir,49.5167,23.2000,Ukraine,UKR,34444
Uster,Uster,47.3492,8.7192,Switzerland,CHE,34442
Seelze,Seelze,52.3961,9.5981,Germany,DEU,34442
Mosonmagyaróvár,Mosonmagyarovar,47.8667,17.2667,Hungary,HUN,34439
Kalasin,Kalasin,16.4333,103.5000,Thailand,THA,34437
Exmouth,Exmouth,50.6200,-3.4130,United Kingdom,GBR,34432
Boardman,Boardman,41.0334,-80.6671,United States,USA,34431
Mnasra,Mnasra,34.7667,-5.5167,Morocco,MAR,34429
Sōsa,Sosa,35.7078,140.5644,Japan,JPN,34427
Gotō,Goto,32.6956,128.8408,Japan,JPN,34425
Centenario,Centenario,-38.8167,-68.1333,Argentina,ARG,34421
Nacogdoches,Nacogdoches,31.6134,-94.6528,United States,USA,34420
Kearney,Kearney,40.7010,-99.0834,United States,USA,34418
Vestavia Hills,Vestavia Hills,33.4518,-86.7438,United States,USA,34413
Merauke,Merauke,-8.4932,140.4018,Indonesia,IDN,34412
Gorizia,Gorizia,45.9352,13.6193,Italy,ITA,34411
Vassouras,Vassouras,-22.4039,-43.6628,Brazil,BRA,34410
Playas,Playas,-2.6300,-80.3900,Ecuador,ECU,34409
Jaguaribe,Jaguaribe,-5.8908,-38.6219,Brazil,BRA,34409
Czeladź,Czeladz,50.3333,19.0833,Poland,POL,34402
Crailsheim,Crailsheim,49.1347,10.0706,Germany,DEU,34400
Vichuga,Vichuga,57.2000,41.9167,Russia,RUS,34394
North Ridgeville,North Ridgeville,41.3851,-82.0194,United States,USA,34392
Toretsk,Toretsk,48.4000,37.8333,Ukraine,UKR,34378
Santa Ana Nextlalpan,Santa Ana Nextlalpan,19.7167,-99.0667,Mexico,MEX,34374
Socorro,Socorro,31.6384,-106.2601,United States,USA,34370
Goba,Goba,7.0100,39.9700,Ethiopia,ETH,34369
Durazno,Durazno,-33.3833,-56.5167,Uruguay,URY,34368
Randolph,Randolph,42.1778,-71.0539,United States,USA,34362
Yihezhuang,Yihezhuang,39.1373,116.0744,China,CHN,34359
Zhmerynka,Zhmerynka,49.0425,28.0992,Ukraine,UKR,34353
Formigine,Formigine,44.5739,10.8478,Italy,ITA,34347
Cernusco sul Naviglio,Cernusco sul Naviglio,45.5167,9.3333,Italy,ITA,34341
Norristown,Norristown,40.1224,-75.3398,United States,USA,34341
Montgomery Village,Montgomery Village,39.1783,-77.1957,United States,USA,34332
Inabe,Inabe,35.1158,136.5614,Japan,JPN,34323
Phra Phutthabat,Phra Phutthabat,14.7212,100.8047,Thailand,THA,34322
Tandubas,Tandubas,5.1340,120.3461,Philippines,PHL,34316
Wavre,Wavre,50.7167,4.6000,Belgium,BEL,34305
Diaowo,Diaowo,39.4812,116.0761,China,CHN,34304
Bathurst,Bathurst,-33.4200,149.5778,Australia,AUS,34303
Swakopmund,Swakopmund,-22.6667,14.5333,Namibia,NAM,34300
Shinjō,Shinjo,38.7650,140.3016,Japan,JPN,34284
Matou,Matou,39.5503,116.1063,China,CHN,34281
Pinukpuk,Pinukpuk,17.6000,121.3667,Philippines,PHL,34275
Missão Velha,Missao Velha,-7.2500,-39.1428,Brazil,BRA,34274
Fusō,Fuso,35.3592,136.9131,Japan,JPN,34268
Penalva,Penalva,-3.2939,-45.1739,Brazil,BRA,34267
Hitchin,Hitchin,51.9470,-0.2830,United Kingdom,GBR,34266
Crema,Crema,45.3667,9.6833,Italy,ITA,34264
Odorheiu Secuiesc,Odorheiu Secuiesc,46.3139,25.3017,Romania,ROU,34257
Zhangzhengqiao,Zhangzhengqiao,38.4042,106.3567,China,CHN,34256
Lixingcun,Lixingcun,23.0852,116.3666,China,CHN,34254
Esposende,Esposende,41.5333,-8.7833,Portugal,PRT,34254
New Panamao,New Panamao,5.9667,121.2000,Philippines,PHL,34249
Businga,Businga,3.3404,20.8700,Congo (Kinshasa),COD,34247
Simunul,Simunul,4.8980,119.8213,Philippines,PHL,34245
La Huacana,La Huacana,18.9625,-101.8069,Mexico,MEX,34243
Sibutu,Sibutu,4.8500,119.4667,Philippines,PHL,34243
Bogorodsk,Bogorodsk,56.0997,43.5072,Russia,RUS,34240
Redmond,Redmond,44.2631,-121.1798,United States,USA,34240
Nāz̧erābād,Nazerabad,31.5839,54.4281,Iran,IRN,34237
Barsinghausen,Barsinghausen,52.3031,9.4606,Germany,DEU,34234
Kraśnik,Krasnik,50.9167,22.2167,Poland,POL,34230
Firestone,Firestone,40.1563,-104.9494,United States,USA,34230
General Nakar,General Nakar,14.7631,121.6350,Philippines,PHL,34225
Santa Maria,Santa Maria,15.9808,120.7003,Philippines,PHL,34220
Arzano,Arzano,40.9153,14.2681,Italy,ITA,34217
Goshen,Goshen,41.5743,-85.8308,United States,USA,34217
Gulkevichi,Gulkevichi,45.3603,40.6945,Russia,RUS,34215
São Sebastião,Sao Sebastiao,-9.9339,-36.5539,Brazil,BRA,34211
Carmel,Carmel,41.3898,-73.7239,United States,USA,34210
Zweibrücken,Zweibrucken,49.2494,7.3608,Germany,DEU,34209
Úbeda,Ubeda,38.0117,-3.3717,Spain,ESP,34208
Karonga,Karonga,-9.9329,33.9333,Malawi,MWI,34207
Butte,Butte,45.9020,-112.6571,United States,USA,34207
Russellville,Russellville,35.2763,-93.1383,United States,USA,34205
Shāhīn Dezh,Shahin Dezh,36.6792,46.5667,Iran,IRN,34204
Dartmouth,Dartmouth,41.6138,-70.9973,United States,USA,34204
Grass Valley,Grass Valley,39.2237,-121.0521,United States,USA,34196
Tōon,Toon,33.7910,132.8722,Japan,JPN,34195
Viernheim,Viernheim,49.5380,8.5792,Germany,DEU,34175
Châtenay-Malabry,Chatenay-Malabry,48.7653,2.2781,France,FRA,34170
Parkland,Parkland,26.3218,-80.2533,United States,USA,34170
Datang,Datang,26.3909,108.0764,China,CHN,34169
University City,University City,38.6657,-90.3315,United States,USA,34165
IJsselstein,IJsselstein,52.0200,5.0422,Netherlands,NLD,34160
Bor,Bor,44.1303,22.1036,Serbia,SRB,34159
Talayan,Talayan,6.9844,124.3564,Philippines,PHL,34156
Meyzieu,Meyzieu,45.7667,5.0036,France,FRA,34151
Tepeji del Río de Ocampo,Tepeji del Rio de Ocampo,19.9039,-99.3414,Mexico,MEX,34151
Santa Pola,Santa Pola,38.1897,-0.5556,Spain,ESP,34148
Kópavogur,Kopavogur,64.1119,-21.9000,Iceland,ISL,34140
Shrīrangapattana,Shrirangapattana,12.4181,76.6947,India,IND,34135
Dimona,Dimona,31.0700,35.0300,Israel,ISR,34135
Caldono,Caldono,2.7969,-76.4828,Colombia,COL,34132
San Juan Despí,San Juan Despi,41.3668,2.0570,Spain,ESP,34130
Laoac East,Laoac East,16.0333,120.5500,Philippines,PHL,34128
Angri,Angri,40.7431,14.5694,Italy,ITA,34126
Midvale,Midvale,40.6148,-111.8928,United States,USA,34124
Almora,Almora,29.6200,79.6700,India,IND,34122
San Agustín,San Agustin,1.8792,-76.2683,Colombia,COL,34120
Tábor,Tabor,49.4145,14.6578,Czechia,CZE,34119
Valuyki,Valuyki,50.1833,38.1167,Russia,RUS,34118
Shisō,Shiso,35.0058,134.5486,Japan,JPN,34116
Balarāmpur,Balarampur,26.2432,89.5863,India,IND,34113
Uonuma,Uonuma,37.2333,138.9667,Japan,JPN,34112
Cravinhos,Cravinhos,-21.3403,-47.7294,Brazil,BRA,34110
Golden Glades,Golden Glades,25.9129,-80.2013,United States,USA,34109
Guindulman,Guindulman,9.7620,124.4880,Philippines,PHL,34104
Qingyang,Qingyang,36.1985,113.4313,China,CHN,34098
Franklin,Franklin,42.0862,-71.4113,United States,USA,34087
San Manuel,San Manuel,17.0167,121.6333,Philippines,PHL,34085
Steinfurt,Steinfurt,52.1504,7.3366,Germany,DEU,34084
Aosta,Aosta,45.7372,7.3206,Italy,ITA,34082
Merseburg,Merseburg,51.3544,11.9928,Germany,DEU,34080
Hemer,Hemer,51.3833,7.7667,Germany,DEU,34080
Kennesaw,Kennesaw,34.0260,-84.6177,United States,USA,34077
Spruce Grove,Spruce Grove,53.5450,-113.9008,Canada,CAN,34066
Goianira,Goianira,-16.4958,-49.4258,Brazil,BRA,34060
Cantilan,Cantilan,9.3336,125.9775,Philippines,PHL,34060
Adelanto,Adelanto,34.5815,-117.4397,United States,USA,34049
Bariri,Bariri,-22.0744,-48.7403,Brazil,BRA,34048
San Remigio,San Remigio,10.8331,122.0875,Philippines,PHL,34045
Lommel,Lommel,51.2333,5.3167,Belgium,BEL,34044
Ken Caryl,Ken Caryl,39.5770,-105.1144,United States,USA,34040
Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,50.7833,4.2500,Belgium,BEL,34038
Biharamulo,Biharamulo,-2.6296,31.3100,Tanzania,TZA,34038
Palapag,Palapag,12.5470,125.1160,Philippines,PHL,34034
Carlsbad,Carlsbad,32.4011,-104.2389,United States,USA,34031
Zeghanghane,Zeghanghane,35.1575,-3.0017,Morocco,MAR,34025
Villena,Villena,38.6350,-0.8658,Spain,ESP,34025
Eirunepé,Eirunepe,-6.6597,-69.8744,Brazil,BRA,34025
Dietzenbach,Dietzenbach,50.0086,8.7756,Germany,DEU,34019
Jalajala,Jalajala,14.3557,121.3233,Philippines,PHL,34017
Minamishiro,Minamishiro,36.0225,139.7228,Japan,JPN,34012
San Juan Nepomuceno,San Juan Nepomuceno,9.9522,-75.0811,Colombia,COL,34012
Casale Monferrato,Casale Monferrato,45.1342,8.4583,Italy,ITA,34010
Majagual,Majagual,8.5408,-74.6297,Colombia,COL,34010
Petrel,Petrel,38.4789,-0.7967,Spain,ESP,34009
Quinchía,Quinchia,5.3394,-75.7294,Colombia,COL,34005
Roanne,Roanne,46.0367,4.0689,France,FRA,34004
University Place,University Place,47.2147,-122.5461,United States,USA,34001
Chester,Chester,39.8456,-75.3718,United States,USA,34000
Tamra,Tamra,32.8511,35.2071,Israel,ISR,34000
Fushë Kosovë,Fushe Kosove,42.6300,21.1200,Kosovo,XKS,33997
Douglasville,Douglasville,33.7384,-84.7065,United States,USA,33992
Bad Vilbel,Bad Vilbel,50.1781,8.7361,Germany,DEU,33990
Salisbury,Salisbury,35.6656,-80.4909,United States,USA,33988
Shariff Aguak,Shariff Aguak,6.8647,124.4417,Philippines,PHL,33982
San Quintin,San Quintin,15.9844,120.8150,Philippines,PHL,33980
Youwangjie,Youwangjie,24.8695,99.1067,China,CHN,33978
Brumadinho,Brumadinho,-20.1428,-44.2000,Brazil,BRA,33973
Peyziwat,Peyziwat,39.4905,76.7389,China,CHN,33971
Milaor,Milaor,13.6000,123.1833,Philippines,PHL,33963
Sibagat,Sibagat,8.8219,125.6938,Philippines,PHL,33957
Pôrto de Moz,Porto de Moz,-1.7478,-52.2378,Brazil,BRA,33956
Matozinhos,Matozinhos,-19.5578,-44.0808,Brazil,BRA,33955
Kakata,Kakata,6.5300,-10.3517,Liberia,LBR,33945
Radebeul,Radebeul,51.1033,13.6700,Germany,DEU,33935
Turiaçu,Turiacu,-1.6628,-45.3719,Brazil,BRA,33933
Uttaradit,Uttaradit,17.6256,100.0942,Thailand,THA,33930
San Juan Evangelista,San Juan Evangelista,17.8833,-95.1333,Mexico,MEX,33929
Laramie,Laramie,41.3099,-105.6085,United States,USA,33929
Komárno,Komarno,47.7633,18.1283,Slovakia,SVK,33927
Nizhneudinsk,Nizhneudinsk,54.9000,99.0167,Russia,RUS,33918
Nyköping,Nykoping,58.7582,17.0185,Sweden,SWE,33916
Lake Stevens,Lake Stevens,48.0028,-122.0960,United States,USA,33911
Furmanov,Furmanov,57.2500,41.1000,Russia,RUS,33905
Initao,Initao,8.5000,124.3167,Philippines,PHL,33902
Foster City,Foster City,37.5553,-122.2659,United States,USA,33901
Lupi Viejo,Lupi Viejo,13.8167,122.9000,Philippines,PHL,33897
Valparaiso,Valparaiso,41.4782,-87.0507,United States,USA,33897
Réo,Reo,12.3167,-2.4667,Burkina Faso,BFA,33893
Sant’Antimo,Sant'Antimo,40.9422,14.2348,Italy,ITA,33892
Moose Jaw,Moose Jaw,50.3933,-105.5519,Canada,CAN,33890
Guying,Guying,38.0887,114.5560,China,CHN,33884
